platform,store_id,store_name,store_url,store_rating,store_delivery_fee,store_delivery_time_min,store_delivery_time_max,store_promo,category,item_name,item_price,description,popular_badge,extracted_at
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,For The Kids,Beef Dynamic,A$17.50,,False,2026-05-04T13:15:27.670436+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,For The Kids,Chicken Dynamic,A$17.50,,False,2026-05-04T13:15:27.670437+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,For The Kids,Veggie Dynamic,A$17.50,,False,2026-05-04T13:15:27.670438+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,For The Kids,Dynamic Beef Cheeseburger,A$17.50,,False,2026-05-04T13:15:27.670439+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Shakes,Classic Chocolate,A$9.00,,False,2026-05-04T13:15:27.670440+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Shakes,Velvety Vanilla,A$9.00,,False,2026-05-04T13:15:27.670441+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Shakes,Silky Strawberry,A$9.00,,False,2026-05-04T13:15:27.670443+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Shakes,Salted Caramel,A$9.00,,False,2026-05-04T13:15:27.670444+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Pepsi Max 600ml,A$5.90,,False,2026-05-04T13:15:27.670445+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Pepsi 600ml,A$5.90,,False,2026-05-04T13:15:27.670446+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Cool Ridge Water 600ml,A$4.90,,False,2026-05-04T13:15:27.670447+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Schweppes Traditional Raspberry 600ml,A$5.90,,False,2026-05-04T13:15:27.670448+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Schweppes Lemonade 600ml,A$5.90,,False,2026-05-04T13:15:27.670452+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Solo 600ml,A$5.90,,False,2026-05-04T13:15:27.670453+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Sunkist 600ml,A$5.90,,False,2026-05-04T13:15:27.670454+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Strangelove - Yuzu,A$5.50,,False,2026-05-04T13:15:27.670455+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Strangelove - Sparking Mineral Water,A$5.00,,False,2026-05-04T13:15:27.670456+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Bundaberg Ginger Beer 375ml,A$5.90,,False,2026-05-04T13:15:27.670457+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Bundaberg Lemon Lime Bitters 375ml,A$5.90,,False,2026-05-04T13:15:27.670458+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Lipton Iced Tea Peach,A$6.00,,False,2026-05-04T13:15:27.670459+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Lipton Iced Tea Lemon,A$6.00,,False,2026-05-04T13:15:27.670460+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Remedy Kombucha - Raspberry & Lemonade 330ml,A$6.70,,False,2026-05-04T13:15:27.670461+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Remedy Kombucha - Wild Berry 330ml,A$6.70,,False,2026-05-04T13:15:27.670462+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Remedy Kombucha - Ginger & Lemon 330ml,A$6.70,,False,2026-05-04T13:15:27.670463+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Remedy Kombucha - Mango Passionfruit 330ml,A$6.70,,False,2026-05-04T13:15:27.670464+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Remedy Sodaly - Blood Orange 250ml,A$6.70,,False,2026-05-04T13:15:27.670465+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Preshafruit - Valencia Orange 350ml,A$6.00,,False,2026-05-04T13:15:27.670465+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Preshafruit - Pink Lady Apple 350ml,A$6.00,,False,2026-05-04T13:15:27.670466+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Pepsi 300ml,A$5.00,,False,2026-05-04T13:15:27.670467+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Pepsi Max 300ml,A$5.00,,False,2026-05-04T13:15:27.670468+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Kids Juice,A$3.50,,False,2026-05-04T13:15:27.670469+00:00
ubereats,mCb_gv2cXmulJU0LlvMHDw,Grill'd (Swanston Street),https://www.ubereats.com/store/grilld-swanston-street/mCb_gv2cXmulJU0LlvMHDw,,,,,,Drinks,Kids Water,A$3.90,,False,2026-05-04T13:15:27.670470+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Featured items,Cheeseburger Double,A$17.20,,True,2026-05-04T13:15:51.588350+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Featured items,Chicken Nuggets,A$16.60,,True,2026-05-04T13:15:51.588363+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Featured items,Kanxi ( The princess),A$13.60,,True,2026-05-04T13:15:51.588365+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Featured items,Seasoned Fries,A$7.50,,False,2026-05-04T13:15:51.588366+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Featured items,WG  animal style,A$22.50,,False,2026-05-04T13:15:51.588369+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Featured items,Peak on high double,A$22.50,,False,2026-05-04T13:15:51.588370+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Featured items,WG  Burger,A$18.50,,False,2026-05-04T13:15:51.588371+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Featured items,Cheeseburger,A$15.00,,False,2026-05-04T13:15:51.588372+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Featured items,Peak on High,A$17.50,,False,2026-05-04T13:15:51.588373+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Featured items,WG Checkmate,A$23.30,,False,2026-05-04T13:15:51.588374+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Featured items,Loving It ‘V‘ (VG)(VGN),A$18.50,,False,2026-05-04T13:15:51.588376+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Featured items,The Lot,A$18.50,,False,2026-05-04T13:15:51.588377+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Featured items,Loaded Fries,A$14.50,,False,2026-05-04T13:15:51.588378+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Featured items,Order againWG  animal style,A$22.50,,False,2026-05-04T13:15:51.588380+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Order again,Save on Select ItemsCheeseburger Double,A$17.20,,False,2026-05-04T13:15:51.588381+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Burgers,Hot Shot,A$18.50,,False,2026-05-04T13:15:51.588382+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Burgers,Sire On,A$18.50,,False,2026-05-04T13:15:51.588383+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Burgers,Westgarth Fish Burger,A$16.50,,False,2026-05-04T13:15:51.588384+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Burgers,The  sweet WG,A$17.50,,False,2026-05-04T13:15:51.588385+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Burgers,Westgarth Chicken Burger,A$17.00,,False,2026-05-04T13:15:51.588386+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Burgers,WG Double,A$22.50,,False,2026-05-04T13:15:51.588388+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Burgers,SidesSeasoned Fries,A$7.50,,False,2026-05-04T13:15:51.588389+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sides,Spicy Loaded Fries,A$14.50,,False,2026-05-04T13:15:51.588390+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sides,Potato Cake,A$2.50,,False,2026-05-04T13:15:51.588392+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sides,Westgarth FriedChicken Nuggets,A$16.60,,False,2026-05-04T13:15:51.588393+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Westgarth Fried,Buffalo Honey Chicken Nuggets,A$17.00,,False,2026-05-04T13:15:51.588394+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Westgarth Fried,Kid's MealKanxi  (The  princess),A$17.50,,False,2026-05-04T13:15:51.588395+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Kid's Meal,Kanxi  (The  princess),A$17.50,,False,2026-05-04T13:15:51.588396+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Kid's Meal,Kid's Cheesy Burger,A$10.50,,False,2026-05-04T13:15:51.588397+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Kid's Meal,Kid's Nuggets,A$10.50,,False,2026-05-04T13:15:51.588398+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Kid's Meal,Kid's Nuggets Meal,A$10.50,,False,2026-05-04T13:15:51.588399+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sauces,Chipotle Mayonnaise,A$2.50,,False,2026-05-04T13:15:51.588400+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sauces,Spicy Chipotle Barbecue,A$2.50,,False,2026-05-04T13:15:51.588401+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sauces,Mayonnaise,A$2.50,,False,2026-05-04T13:15:51.588402+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sauces,Aioli Sauce,A$2.50,,False,2026-05-04T13:15:51.588403+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sauces,Westgarth Sauce,A$2.50,,False,2026-05-04T13:15:51.588404+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sauces,Ketchup,A$2.50,,False,2026-05-04T13:15:51.588406+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sauces,Vegan Mayonnaise (V),A$2.50,,False,2026-05-04T13:15:51.588411+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sauces,Spicy Sauce,A$2.50,,False,2026-05-04T13:15:51.588422+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sauces,Gravy,A$2.50,,False,2026-05-04T13:15:51.588423+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sauces,Tartare Sauce,A$2.50,,False,2026-05-04T13:15:51.588424+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sauces,Buffalo Honey Sauce,A$2.50,,False,2026-05-04T13:15:51.588425+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Sauces,DrinksSoft Drinks,A$4.50,,False,2026-05-04T13:15:51.588426+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Drinks,Soft Drinks,A$4.50,,False,2026-05-04T13:15:51.588428+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Drinks,Water,A$3.50,,False,2026-05-04T13:15:51.588429+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Drinks,DessertsHot Jam Donuts,A$8.50,,False,2026-05-04T13:15:51.588430+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Desserts,Hot Jam Donuts,A$8.50,,False,2026-05-04T13:15:51.588431+00:00
ubereats,uff0f42pX-2kzceScWrj4Q,Westgarth Burger,https://www.ubereats.com/store/westgarth-burger/uff0f42pX-2kzceScWrj4Q,,,,,,Desserts,Biscoff brownie,A$7.50,,False,2026-05-04T13:15:51.588432+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Double BBQ BCN Cheeseburger,A$27.00,,True,2026-05-04T13:16:14.851144+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Cheeseburger,A$20.00,,True,2026-05-04T13:16:14.851163+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Fried Chicken Sandwich,A$20.00,,True,2026-05-04T13:16:14.851165+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Chips,A$14.00,,False,2026-05-04T13:16:14.851167+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Louisiana Fried Chicken Sandwich,A$24.00,,False,2026-05-04T13:16:14.851168+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Chips Cheese & Gravy,A$16.00,,False,2026-05-04T13:16:14.851169+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Cheese & Gravy Tots,A$16.00,,False,2026-05-04T13:16:14.851170+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Rowdy Double Cheeseburger,A$27.00,,False,2026-05-04T13:16:14.851172+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Mac n Cheese,A$10.00,,False,2026-05-04T13:16:14.851173+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Double Cheeseburger,A$26.00,,False,2026-05-04T13:16:14.851174+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Tots,A$14.00,,False,2026-05-04T13:16:14.851175+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Buffalo Wings,A$22.00,,False,2026-05-04T13:16:14.851176+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Classic Smoked Hot Dog,A$18.00,,False,2026-05-04T13:16:14.851178+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Sweet Potato Chips,A$14.00,,False,2026-05-04T13:16:14.851180+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,BBQ Wings,A$22.00,,False,2026-05-04T13:16:14.851181+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Chili Cheese Tots,A$22.00,,False,2026-05-04T13:16:14.851182+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Corn Ribs,A$9.00,,False,2026-05-04T13:16:14.851183+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Chili Cheese Dawg,A$22.00,,False,2026-05-04T13:16:14.851184+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Featured items,Chili Cheese Chips,A$22.00,,False,2026-05-04T13:16:14.851185+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Most Popular,Oklahoma Fried Onion Burger,A$22.00,,False,2026-05-04T13:16:14.851186+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Most Popular,Mac N Cheese Bites,A$20.00,,False,2026-05-04T13:16:14.851188+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Most Popular,Mac N Cheese Tots,A$22.00,,False,2026-05-04T13:16:14.851189+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Most Popular,Melbourne Madness,A$35.00,,False,2026-05-04T13:16:14.851190+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Most Popular,Your Mate,A$22.00,,False,2026-05-04T13:16:14.851191+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Most Popular,Dim Sims,A$8.00,,False,2026-05-04T13:16:14.851192+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Burgers,Potato Cake Easey Cheesy,A$19.50,,False,2026-05-04T13:16:14.851193+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Burgers,Impossible Cheeseburger,A$22.00,,False,2026-05-04T13:16:14.851194+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Burgers,Chicken Bow Wow,A$20.00,,False,2026-05-04T13:16:14.851195+00:00
ubereats,luJgedwbR8qd_SR_T5w_5A,Easey's,https://www.ubereats.com/store/easeys/luJgedwbR8qd_SR_T5w_5A,,,,,,Burgers,Hot DawgsClassic Smoked Hot Dog,A$18.00,,False,2026-05-04T13:16:14.851197+00:00
